model_performance_random,model_performance_compressed,wd_random,wd_compressed,wd_diff,svi_random,svi_compressed,svi_diff,sv_wd_random,sv_wd_compressed,sv_wd_diff,pvi_random,pvi_compressed,pvi_diff,pdp_random,pdp_compressed,pdp_diff,ale_random,ale_compressed,ale_diff,time_kt,time_sv_diff,time_pvi_diff,time_pdp_diff,time_ale_diff
0.8443010752688174,0.9332627118644068,0.4004467175704103,1.8895327216821487,-1.4890860041117384,0.020362474431489978,0.10220692674184352,-0.08184445231035355,0.03982998581355746,0.13390693838053672,-0.09407695256697926,0.21734678176490985,0.6346105889733662,-0.41726380720845635,0.22152564,10.311359,-10.089834,0.21401731652933337,10.35024761371294,-10.136230297183607,8.606715202331543,299.7214939594269,22.87040424346924,3.1492421627044678,5.484049558639526
0.8314247156352419,0.8309069007055584,0.35394695226502804,0.957192686346648,-0.60324573408162,0.07135206739885801,0.0765524158446185,-0.0052003484457604915,0.08485800598873249,0.09227589773003707,-0.007417891741304583,0.19254208545301466,0.3800236465042044,-0.18748156105118974,0.29354262,1.3116517,-1.0181091,0.41888085990658597,1.1990788796040996,-0.7801980196975137,8.74989128112793,297.91295170783997,23.141608238220215,3.1997201442718506,5.4542014598846436
0.8999641577060933,0.8398544372725583,0.42032870767720354,1.2229961507143052,-0.8026674430371017,0.0362381317033535,0.0778043484431062,-0.0415662167397527,0.05156183111003782,0.09844946077896397,-0.046887629668926144,0.8516484891433522,0.3479624715163131,0.5036860176270391,0.22936481,4.7983623,-4.5689974,0.16645260265907064,4.843659215799707,-4.677206613140636,8.091570377349854,297.41745924949646,22.83524227142334,3.1980278491973877,5.461408376693726
0.8434075469826945,0.8725735201312634,0.41889820877634726,1.0712730982629661,-0.6523748894866188,0.02911206454168057,0.08510792475882631,-0.05599586021714574,0.046426488288977656,0.11005424807439546,-0.06362775978541779,0.13583667065422134,0.314696517554677,-0.17885984690045564,0.23736134,0.96818477,-0.7308234,0.1905402522543381,0.9306791680672316,-0.7401389158128935,8.144872188568115,298.0122318267822,21.244102954864502,3.1617844104766846,5.374387741088867
0.864061713902398,0.8845769487008661,0.4502979477110525,1.306548580075107,-0.8562506323640546,0.04301984618001641,0.039435708634087165,0.0035841375459292474,0.060569184564752084,0.07664902437116888,-0.0160798398064168,0.14521232446613763,0.7708540781656676,-0.62564175369953,0.3974802,0.8942967,-0.49681652,0.3727290108019492,0.5784099442088076,-0.20568093340685845,8.936238765716553,296.193883895874,20.85999369621277,3.18107008934021,5.418766498565674
0.8926295885230402,0.8407168458781362,0.45412102402912957,0.8994762619114067,-0.44535523788227716,0.017719558710606494,0.03226595818743419,-0.014546399476827697,0.04989466182752231,0.055318099432854706,-0.0054234376053323985,0.3809500941116051,0.5970723700369135,-0.21612227592530842,0.20781553,1.0104043,-0.8025888,0.27342385388015034,0.9794029478788547,-0.7059790939987044,8.43390965461731,298.53305554389954,19.924795150756836,3.1593594551086426,5.393397569656372
0.8500000000000001,0.8440670038296255,0.39674991377151014,1.0727039765293034,-0.6759540627577932,0.06651479163179429,0.03240819254931832,0.034106599082475965,0.07615284040632465,0.058672504423444564,0.01748033598288009,0.3034926831267424,0.3059506714630571,-0.0024579883363147204,0.8208545,1.1975048,-0.37665027,0.833077530244819,1.0908791180414914,-0.2578015877966724,9.324289083480835,296.0374233722687,20.058060884475708,3.1990795135498047,5.538358449935913
0.8403860430586487,0.8528144481114778,0.309678335480974,1.0975028989472135,-0.7878245634662395,0.020286877345746072,0.027145998218392357,-0.006859120872646285,0.03482316421614754,0.06228848408843491,-0.02746531987228737,0.21749129364014141,0.16132604540929218,0.05616524823084923,0.246882,2.8120031,-2.5651212,0.46977484560488325,2.7367628439313814,-2.266987998326498,4.906645774841309,300.9184522628784,21.708380460739136,3.1368958950042725,5.406772136688232
0.8350752508361203,0.873119212962963,0.43962102427537897,1.1514606669747,-0.7118396426993211,0.037335705568447744,0.07264882218859813,-0.03531311662015038,0.06863407886220568,0.09034812570647477,-0.021714046844269086,0.11536016049828213,0.14034634464527174,-0.02498618414698961,0.3728127,1.79593,-1.4231174,0.36958223235258203,1.9268470308492112,-1.5572647984966292,10.098960638046265,297.26987171173096,20.221587419509888,3.1935439109802246,5.4692487716674805
0.8124302455357144,0.7919560185185186,0.42242156514925555,1.2268700513758932,-0.8044484862266377,0.021410973461406805,0.0864629467435277,-0.0650519732821209,0.0371481275993335,0.11836257125112355,-0.08121444365179005,0.254709776969543,0.28779967756388636,-0.03308990059434336,0.4325818,3.3914826,-2.9589007,0.39455782268259854,3.1982015678825393,-2.803643745199941,11.867418050765991,300.42803502082825,23.282501935958862,3.177726984024048,5.431424856185913
0.8823939732142858,0.8239395013588562,0.4025120301670464,1.0718964284621142,-0.6693843982950678,0.08034874350740166,0.08672077248668134,-0.006372028979279673,0.09043442086856823,0.09986656214081377,-0.009432141272245537,0.3960617893078775,0.3033550505179383,0.09270673878993918,0.1554158,0.6600952,-0.50467944,0.23422925271160003,0.645157806816642,-0.41092855410504203,6.830358982086182,299.9761610031128,23.286283254623413,3.1917667388916016,5.434377908706665
0.8812475009996003,0.9244552893621216,0.34870053590501104,1.0467317904628344,-0.6980312545578233,0.01913052957655295,0.11475922130514281,-0.09562869172858986,0.047410150566221346,0.12229220784153828,-0.07488205727531694,0.4255294565978982,1.6326991115412475,-1.2071696549433493,0.68818057,2.6272898,-1.9391092,0.7498371459085962,2.679379996893659,-1.929542850985063,6.55284571647644,300.5461094379425,23.26660180091858,3.2585744857788086,5.470539808273315
